path,verdict,reached_by,depth,cited_by,taskK_essential,size_bytes,reason
scripts/03_inundation_products/02_extract_prepost_inundation_to_plots.R,ARCHIVE,,,docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md|docs/repo_audit_pre_subsampling_stocktake.md,,1213,cited by 3 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/03_curate_rs_hydrology_analysis_base.R,ARCHIVE,,,docs/Tier2_TaskH_ondisk_census_groundcover_review.md|docs/canonical_outputs_steps_04_07.md|docs/codex_context.md,,1790,cited by 5 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/04_build_background_inundation_rasters.R,ORPHAN,,,,,1038,nothing references it and no tracked document names it
scripts/03_inundation_products/05_build_unified_annual_stack.R,MIGRATE,EP2_flood_frequency,0,docs/change_reports/tier1_pixel_census.md|docs/repo_audit_pre_subsampling_stocktake.md|docs/tier0_annual_stack_task.md,,1423,
scripts/03_inundation_products/06_build_stratified_sampling_frame_f5.R,ARCHIVE,,,Output/rasters/DATA_share_20260808/README.md|docs/Gayini_established_data_facts.md|docs/Tier2_TaskH_all_pixel_census_v2.md,,14224,cited by 6 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/07_run_trend_test_f6.R,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md|docs/change_reports/tier1d_trend_test.md,,12219,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/08_run_groundcover_response_f7.R,ARCHIVE,,,docs/change_reports/taskM_gateA_report.md|docs/change_reports/tier1G_figures_dashboards_2026-07-14.md|docs/change_reports/tier1e_f7_groundcover_response.md,,15648,cited by 3 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/09_build_pixel_census_view.R,ARCHIVE,,,docs/Gayini_established_data_facts.md|docs/T1_zone_stratum_census_join.md|docs/Tier2_TaskH_all_pixel_census.md,,17741,cited by 12 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/10_build_veg_regime_checkerboard.R,ARCHIVE,,,docs/Gayini_established_data_facts.md|docs/T1_zone_stratum_census_join.md|docs/Tier2_TaskH_all_pixel_census_v2.md,,16878,cited by 10 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/11_reproject_annual_stack_8058_nn.R,ARCHIVE,,,Output/audit/SCHEM1_verification_findings.md|docs/Tier2_TaskH_all_pixel_census_v3.md|docs/Tier2_TaskH_all_pixel_census_v4.md,,20403,cited by 6 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/12_run_census_trend_test.R,ARCHIVE,,,Output/audit/DOC3_findings.md|docs/Gayini_census_audit_kickoff.md|docs/Tier2_TaskH_gateE_figure_build.md,,18303,cited by 5 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/13_run_sampling_rebalance_smoke.R,ARCHIVE,,,docs/archive/Tier1_TaskF_spatial_resampling_spec_v2.md|docs/tier1f_foundation_and_rebalance_change_report.md,,6851,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/14_build_flood_zone_raster.R,ARCHIVE,,,docs/Tier2_TaskH_ondisk_census_groundcover_review.md|docs/change_reports/tier2H_all_pixel_census_20260715.md,,13880,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/15_build_pixel_census_parquet.R,MIGRATE,EP3_census_parquet,0,docs/Tier2_TaskH_ondisk_census_groundcover_review.md|docs/change_reports/T1_gate0_inventory.md|docs/change_reports/T5_change_report.md,,15598,
scripts/03_inundation_products/16_task_J_gate2_single_date_2018.R,ARCHIVE,,,docs/change_reports/task_J_gate2_single_date_2018_20260717.md,,11082,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/17_task_J_gate3_placebo_ladder.R,ARCHIVE,,,docs/change_reports/task_J_gate3_placebo_ladder_20260718.md,,15873,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/18_task_J_gate4_law.R,ARCHIVE,,,docs/change_reports/task_J_gate4_law_and_figures_20260718.md,,8177,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/19_task_J_gate4_figures.R,ARCHIVE,,,docs/change_reports/task_J_gate4_law_and_figures_20260718.md,,12790,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/20_run_census_veg_wet_response.R,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateB_value_claims.md|Output/audit/DOC1_gateC_figures_methods.md,,19514,cited by 5 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/21_build_s26_response_matrix_figure.R,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateD_substitution.md,,14240,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/22_build_s24_response_singles_figure.R,ORPHAN,,,,,9985,nothing references it and no tracked document names it
scripts/03_inundation_products/23_build_s25_lag_profile_figure.R,ORPHAN,,,,,7646,nothing references it and no tracked document names it
scripts/03_inundation_products/24_build_figA_floor_gradient_density.R,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateC_figures_methods.md|Output/audit/DOC1_verification_report.md,,10889,cited by 5 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/25_build_s21_flood_trend_census_figure.R,ARCHIVE,,,,,11592,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/03_inundation_products/26_build_veg_water_scatter_deck.R,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/T8_T9_T10_gateA_recon.md,,10252,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/27_build_veg_water_quantile_bands_deck.R,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/T8_T9_T10_gateA_recon.md,,9983,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/28_build_veg_water_percentile_fan.R,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateC_figures_methods.md,,11009,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/29_build_s12_stratum_coverage_figure.R,ARCHIVE,,,CLAUDE.md,,7951,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/30_fix_d2_census_view_farm_basis.R,ARCHIVE,,,CLAUDE.md|docs/Tier2_TaskM_deck_evidence_audit.md|docs/Tier2_TaskM_deck_evidence_audit_v2.md,,4391,cited by 3 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/31_register_gateE_assets.R,ARCHIVE,,,docs/change_reports/T1_gate0_inventory.md|docs/change_reports/T5_change_report.md,,9252,cited by 2 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/BQ_build_counted_flood_frequency.py,MIGRATE,EP2b_counted_surface,0,,,10287,
scripts/03_inundation_products/BR_surface_divergence.py,ORPHAN,,,,,6755,nothing references it and no tracked document names it
scripts/03_inundation_products/DL_tercile_recut_consequence.py,ORPHAN,,,,,6861,nothing references it and no tracked document names it
scripts/03_inundation_products/GATE3_surface_provenance.py,ORPHAN,,,,,7566,nothing references it and no tracked document names it
scripts/03_inundation_products/internal/01_build_pre_post_inundation_frequency_rasters_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,16168,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/internal/02_reextract_prepost_inundation_to_plots_only_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,8445,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/internal/03_curate_rs_analysis_base_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,26248,cited by 1 tracked document(s) but no pipeline reaches it
scripts/03_inundation_products/internal/04_build_background_inundation_rasters_impl.R,ARCHIVE,,,,,56364,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/03_inundation_products/internal/04_join_rs_and_gauge_timeseries_impl.R,ARCHIVE,,,,,8332,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/03_inundation_products/internal/05_build_unified_annual_stack_impl.R,MIGRATE,EP2_flood_frequency,1,Output/audit/SCHEM1_verification_findings.md|docs/tier0_4_wet_rule_confirm_change_report.md|docs/tier0_4_wet_rule_confirm_task.md,,15028,
scripts/03_inundation_products/internal/task_J_prepost_placebo_impl.R,ARCHIVE,,,docs/change_reports/task_J_gate2_single_date_2018_20260717.md|docs/change_reports/task_J_gate3_placebo_ladder_20260718.md|docs/change_reports/task_J_gate5_register_and_close_20260718.md,,13960,cited by 3 tracked document(s) but no pipeline reaches it
scripts/04_gauges/01_import_murrumbidgee_gauge_context.R,ARCHIVE,,,docs/current_run_order.md,,11340,cited by 1 tracked document(s) but no pipeline reaches it
scripts/04_gauges/internal/01_import_murrumbidgee_gauge_data_impl.R,ARCHIVE,,,,,4690,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/05_ground_cover/01_prepare_ground_cover_response_and_review_tables.R,ARCHIVE,,,docs/current_run_order.md|docs/repo_audit_pre_subsampling_stocktake.md,,1220,cited by 2 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/02_build_total_veg_percentile_rasters.R,MIGRATE,EP1_percentile_stack,0,Output/audit/DOC3_findings.md|Output/audit/SCHEM1_verification_findings.md|Output/temporal/TEMPORAL1_report.md,,44051,
scripts/05_ground_cover/03_h2_seasonal_gate_and_diagnostics.R,ARCHIVE,,,Output/audit/DOC3_findings.md|docs/Gayini_established_data_facts.md|docs/Gayini_issues_log.md,,25582,cited by 10 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/04_build_annual_total_veg_stack_8058.R,ARCHIVE,,,Output/audit/SCHEM1_verification_findings.md|docs/reference_update/Gayini_CC_spec_DATA1.md,,18523,cited by 2 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/04_taskM_green_at_floor_area.R,ARCHIVE,,,Output/audit/DOC3_findings.md|docs/Gayini_established_data_facts.md|docs/Gayini_issues_log.md,,10014,cited by 6 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/05_taskM_gateD_native30m_p05_extract.R,ARCHIVE,,,docs/change_reports/taskM_gateD_report.md,,3784,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/06_taskM_gateD_p05_ge80_contiguity.R,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/T8_pixel_area_constant_audit.md|docs/change_reports/taskM_gateD_report.md,,6938,cited by 3 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/T3_gateB1_threshold_sweep.py,ARCHIVE,,,docs/change_reports/T3_gateA1_A2_B_20260803.md,,9435,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/T3_gateB2_green_share_surface.R,ARCHIVE,,,Output/audit/DOC3_findings.md|docs/change_reports/T3_gateA1_A2_B_20260803.md,,14683,cited by 2 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/T3_gateCDE_vectors_and_figures.R,ARCHIVE,,,docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md,,21654,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/T3_gateC_persist.py,ARCHIVE,,,docs/change_reports/T3_gateCDE_20260803.md,,13686,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/T3_gateE_persistence_package.py,ARCHIVE,,,docs/change_reports/T3_gateCDE_20260803.md,,12506,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/internal/01_ground_cover_prepost_response_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,22529,cited by 1 tracked document(s) but no pipeline reaches it
scripts/05_ground_cover/test_T3_gateC_idempotence.py,ARCHIVE,,,docs/change_reports/T3_gateCDE_20260803.md,,4531,cited by 1 tracked document(s) but no pipeline reaches it
scripts/06_mer/01_extract_mer_inundation_metrics.R,ARCHIVE,,,docs/current_run_order.md,,1226,cited by 1 tracked document(s) but no pipeline reaches it
scripts/06_mer/02_consolidate_mer_metric_review.R,ARCHIVE,,,,,34243,referenced by 6 tracked file(s) but no pipeline reaches it
scripts/06_mer/03_build_mer_standalone_package_tables.R,ARCHIVE,,,,,29240,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/06_mer/04_create_mer_methods_note.py,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,13668,cited by 1 tracked document(s) but no pipeline reaches it
scripts/06_mer/05_census_mer_raster_inputs.R,ARCHIVE,,,,,1839,referenced by 7 tracked file(s) but no pipeline reaches it
scripts/06_mer/06_build_mer_annual_max_raster_smoke_test.R,ARCHIVE,,,,,11123,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/06_mer/07_build_mer_annual_max_rasters.R,ARCHIVE,,,docs/archive/README_superseded.md,,15160,cited by 1 tracked document(s) but no pipeline reaches it
scripts/06_mer/08_summarise_compare_mer_rasters.R,ARCHIVE,,,,,31798,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/07_figures_dashboards/00_run_task15_figure_refresh.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,9624,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/01_make_review_figures_and_dashboards.R,ARCHIVE,,,docs/current_run_order.md|docs/repo_audit_pre_subsampling_stocktake.md,,1502,cited by 2 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/02_make_review_extraction_method_maps.R,ARCHIVE,,,docs/current_run_order.md,,1220,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/03_prepare_plot_context_flags.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,25493,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/04_integrate_gauge_context_review_figures.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,33848,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/05_prepare_background_flood_pattern_matched_years.R,ARCHIVE,,,,,36042,referenced by 6 tracked file(s) but no pipeline reaches it
scripts/07_figures_dashboards/06_refresh_main_deck_figures.R,ARCHIVE,,,docs/Tier2_TaskM_deck_evidence_audit_v2.md|docs/change_reports/T1_gate0_inventory.md|docs/change_reports/T8_T9_T10_gateA_recon.md,,53451,cited by 4 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/10_build_descriptive_figures_f2_f4.R,ARCHIVE,,,docs/change_reports/tier1b_descriptive_figures.md,,9301,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/11_build_f5_legibility_views.R,ARCHIVE,,,docs/change_reports/tier1_veg_regime_checkerboard.md|docs/change_reports/tier1c2_f5_legibility.md|docs/change_reports/tier1c3_f5_figures.md,,12885,cited by 3 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/12_build_dashboards.R,ARCHIVE,,,docs/Gayini_taskL_merge_checklist.md|docs/Tier1_TaskG_dashboard_layout_revision.md|docs/Tier2_D2_site_dashboard_batch_build.md,,11946,cited by 8 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/internal/01_make_adrian_review_png_assets_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,49938,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/internal/02_plot_rs_gauge_context_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,11221,cited by 1 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/internal/03_make_review_extraction_method_maps_impl.R,ARCHIVE,,,,,32948,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/07_figures_dashboards/taskM_gateD_M1_percentile_maps.R,ARCHIVE,,,Output/audit/DOC1_verification_report.md|docs/change_reports/taskM_gateD_report.md,,4904,cited by 2 tracked document(s) but no pipeline reaches it
scripts/07_figures_dashboards/taskM_gateD_M2_method.R,ARCHIVE,,,docs/change_reports/T5_change_report.md|docs/change_reports/taskM_gateD_report.md,,7810,cited by 2 tracked document(s) but no pipeline reaches it
scripts/08_review_packages/01_prepare_review_package_spine.R,ARCHIVE,,,,,35876,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/08_review_packages/02_make_ppt_missing_assets.R,ARCHIVE,,,,,40008,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/09_qa/01_check_prepost_inundation_products.R,ARCHIVE,,,docs/canonical_outputs_steps_04_07.md|docs/current_run_order.md|docs/repo_audit_pre_subsampling_stocktake.md,,1203,cited by 3 tracked document(s) but no pipeline reaches it
scripts/09_qa/02_check_curated_rs_hydrology_outputs.R,ARCHIVE,,,docs/current_run_order.md,,1113,cited by 1 tracked document(s) but no pipeline reaches it
scripts/09_qa/03_cleanup_R_terra_temp.ps1,ARCHIVE,,,,,4855,referenced by 5 tracked file(s) but no pipeline reaches it
scripts/09_qa/internal/01_check_prepost_inundation_raster_outputs_impl.R,ARCHIVE,,,,,19547,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/09_qa/internal/02_check_curated_outputs_impl.R,ARCHIVE,,,docs/repo_audit_pre_subsampling_stocktake.md,,16411,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/01_build_results_database.py,ARCHIVE,,,docs/Tier2_TaskK_gate0_output_census.md|docs/change_reports/T1_gate0_inventory.md|docs/change_reports/T5_change_report.md,,158913,cited by 9 tracked document(s) but no pipeline reaches it
scripts/11_database/FIG2_register_weighted_r2.py,ARCHIVE,,,,,4263,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/11_database/PACKv13_T0_register.py,ARCHIVE,,,,,6667,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/11_database/PACKv13_register_flood_frac_pct.py,ORPHAN,,,,,3906,nothing references it and no tracked document names it
scripts/11_database/PACKv14_register_figures.py,ORPHAN,,,,,5341,nothing references it and no tracked document names it
scripts/11_database/PARTREG_stage1_register.py,ARCHIVE,,,,,13081,referenced by 3 tracked file(s) but no pipeline reaches it
scripts/11_database/PARTREG_stage2_register.py,ARCHIVE,,,,,13543,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/11_database/T1_gateB1_schema_migrations.py,ARCHIVE,,,docs/change_reports/T1_gateB1.md,,7849,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/T1_gateC_pre_spatial_checksums.py,ARCHIVE,,,docs/change_reports/T1_gateC.md,,3113,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/T2_gateC_load.py,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md,,6349,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/T2_gateF_gap_decomposition.py,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md,,7858,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/T6_gateC_load.py,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md,,4582,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/T6_gateD_decomposition.py,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md,,5172,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/amend_BC_quartile_sd_caveats.py,ARCHIVE,,,,,5202,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/11_database/build_REG1_gateB_register.py,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateB_value_claims.md|docs/change_reports/REG1_gateBCD_register_promote.md,,6180,cited by 3 tracked document(s) but no pipeline reaches it
scripts/11_database/build_REG1_gateC_promote.py,ARCHIVE,,,Output/audit/FIG25_lineage_and_package_plan.md|docs/change_reports/REG1_gateBCD_register_promote.md,,4018,cited by 2 tracked document(s) but no pipeline reaches it
scripts/11_database/build_REG2_gateA_view.py,ARCHIVE,,,docs/change_reports/REG2_gateAB_composition.md,,3986,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/build_REG2_gateC_register.py,ARCHIVE,,,,,5111,referenced by 4 tracked file(s) but no pipeline reaches it
scripts/11_database/build_RPTSCOPE_reproduction_status.py,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/RPTSCOPE_R1_report_set_and_claim_audit.md,,4367,cited by 2 tracked document(s) but no pipeline reaches it
scripts/11_database/build_T10_gateD_register.py,ARCHIVE,,,,,14692,referenced by 4 tracked file(s) but no pipeline reaches it
scripts/11_database/build_T12_gateD_assessment.py,ARCHIVE,,,docs/change_reports/T12_gateD.md|docs/change_reports/T8_T9_T10_gateA_recon.md,,9973,cited by 2 tracked document(s) but no pipeline reaches it
scripts/11_database/build_T1_gateB_dim_management_zone.py,ARCHIVE,,,docs/change_reports/T1_gateB_dim_management_zone.md,,16931,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/build_T1_gateC_zone_stratum.py,ARCHIVE,,,docs/change_reports/T1_gateC.md,,10061,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/build_T1_gateD_contrast.py,ARCHIVE,,,docs/change_reports/T1_gateD.md,,7803,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/build_T8_gateB_dim_headline_number.py,ARCHIVE,,,Output/audit/TRACE1_report.md|Output/runs/RUN_EP_20260810.md|docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md,,18111,cited by 4 tracked document(s) but no pipeline reaches it
scripts/11_database/register_REM1_table_asset.py,ORPHAN,,,,,5502,nothing references it and no tracked document names it
scripts/11_database/register_REM1_three_arm_community_pins.py,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/REM1_pack_item_remediation.md|docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,6685,cited by 3 tracked document(s) but no pipeline reaches it
scripts/11_database/register_SCHEM1_figure.py,ORPHAN,,,,,6955,nothing references it and no tracked document names it
scripts/11_database/register_T12_gateA0_vectors.py,ARCHIVE,,,docs/change_reports/T12_supply_and_gateA0.md,,10714,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/register_T12_gateA_rasters.py,ARCHIVE,,,docs/change_reports/T12_gateA.md,,11870,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/register_T13_gateE.py,ARCHIVE,,,docs/change_reports/T13_gateE_register_and_bundle.md,,10819,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/register_T1_gateA0_zone_layer.py,ARCHIVE,,,docs/change_reports/T12_supply_and_gateA0.md|docs/change_reports/T1_gateA_recon.md|docs/change_reports/T5_change_report.md,,8142,cited by 3 tracked document(s) but no pipeline reaches it
scripts/11_database/register_UNZONED_v3_headline_number.py,ARCHIVE,,,,,7745,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/11_database/register_d2_site_dashboards.py,ARCHIVE,,,docs/change_reports/T1_gate0_inventory.md|docs/change_reports/T5_change_report.md|docs/change_reports/d2_site_dashboard_batch_20260720.md,,6352,cited by 3 tracked document(s) but no pipeline reaches it
scripts/11_database/register_taskM_gateC_assets.py,ARCHIVE,,,CLAUDE.md|docs/CLAUDE_md_addendum.md|docs/T1_zone_stratum_census_join.md,,27661,cited by 6 tracked document(s) but no pipeline reaches it
scripts/11_database/register_taskM_gateD_assets.py,ARCHIVE,,,docs/change_reports/taskM_gateD_report.md,,10411,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/repin_floor_flood_constants_precision.py,ARCHIVE,,,docs/change_reports/floor_flood_precision_correction.md,,6358,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/taskM_gateC_file_classification.py,ARCHIVE,,,docs/change_reports/taskM_gateC_report.md,,7623,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/taskM_gateC_raster_metadata.R,ARCHIVE,,,docs/change_reports/taskM_gateC_report.md,,3012,cited by 1 tracked document(s) but no pipeline reaches it
scripts/11_database/taskM_gateD_p05_distribution.py,ARCHIVE,,,docs/Gayini_issues_log.md|docs/T1_zone_stratum_census_join.md|docs/change_reports/T1_gate0_inventory.md,,7663,cited by 5 tracked document(s) but no pipeline reaches it
scripts/11_database/test_T8_headline_reproduction.py,ARCHIVE,,,CLAUDE.md|Output/audit/AUD1_pack_gap_report.md|Output/audit/DOC1_followon_lidar_section_review.md,,20457,cited by 22 tracked document(s) but no pipeline reaches it
scripts/11_database/write_RPTSCOPE_E_canaries.py,ARCHIVE,,,,,8961,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/11_database/write_RPTSCOPE_R2.py,ARCHIVE,,,docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md|docs/change_reports/RPTSCOPE_R2_write.md,,9779,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/BE_dashboard_scope_check.R,ARCHIVE,,,Output/diag/EXEMPLAR1_report.md,,8400,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/DASH2_build.R,ORPHAN,,,,,10302,nothing references it and no tracked document names it
scripts/12_zone_stratum/DASH2_reconcile.py,ORPHAN,,,,,6837,nothing references it and no tracked document names it
scripts/12_zone_stratum/EXEMPLAR1_build.R,ARCHIVE,,,Output/diag/EXEMPLAR1_report.md,,13336,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/FIG2_bootstrap_distribution.py,ARCHIVE,,,Output/diag/DIAG1_diagnostics.md,,13219,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/MAP1_build_part_polygons.py,ARCHIVE,,,Output/runs/RUN_MAP1_20260810.md,,8171,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/PACKv13_T0_caption_numbers.R,ARCHIVE,,,Output/runs/RUN_EP_20260810.md,,5764,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/PARTREG_stage1_figure.py,ARCHIVE,,,,,8465,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/PARTREG_stage1_full_period.py,ARCHIVE,,,,,17668,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/PARTREG_stage2_figure.py,ARCHIVE,,,,,9621,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/PARTREG_stage2_maps_and_export.py,ARCHIVE,,,,,19869,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/PARTREG_stage2_periods.py,ARCHIVE,,,,,14393,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/T10_gateB_annual_gap_series.py,ARCHIVE,,,docs/change_reports/T10_gateB_annual_gap_series.md,,5910,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T10_gateC_percommunity_table.py,ARCHIVE,,,,,3419,referenced by 3 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/T10_gateC_residuals.py,ARCHIVE,,,Output/audit/FIG25_lineage_and_package_plan.md|docs/change_reports/T10_gateC_residuals.md,,9806,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateA_recon.R,ARCHIVE,,,docs/change_reports/T1_gateA_recon.md,,10741,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateB1_figures.R,ARCHIVE,,,Output/audit/FIG3_partA_producer_review.md|docs/change_reports/T1_gateB1.md|docs/change_reports/T5_change_report.md,,7692,cited by 3 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateB1_guard_fixture_test.R,ARCHIVE,,,docs/change_reports/T1_gateB1.md,,1339,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateB1_read_field_lists.R,ARCHIVE,,,docs/change_reports/T1_gateB1.md,,3437,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateC_assign.R,ARCHIVE,,,docs/change_reports/T1_gateC.md,,2194,cited by 1 tracked document(s) but no pipeline reaches it
