patch_id,community,community_short,n_cells,area_ha,veg_p05_temporal_mean,veg_p05_within_sd,mean_share_cells_wet,n_years_ge30_valid,meets_support_rule,meets_bare_33_cells,meets_500_cells,size_matched,veg_p05_spatial_mean_over_years,mean_share_cells_wet_armB,n_years_fitted,within_patch_slope,within_patch_r,within_patch_resid_ac1,within_patch_fitted,descriptive_offset_pp,offset_note,residual_vs_registered_115part_line,residual_vs_registered_64paddock_line,n_components,n_components_note,metric_note,descriptive_offset_note,registered_lines_note,unit_construction,selection_rule,support_level,period_label,land_use_label,pixel_constant_ha
U0029,Aeolian Chenopod Shrublands,aeolian,1,0.0623514283991824,76.41246,,11.428572,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0030,Aeolian Chenopod Shrublands,aeolian,1,0.0623514283991824,74.22627,,5.714286,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0031,Aeolian Chenopod Shrublands,aeolian,112,6.98335998070843,66.5681,6.0877185,5.204082,35,1,1,0,0,73.86523597172328,5.204081632653061,35.0,0.0844986949981697,0.2016373871890398,0.3451512816780943,1.0,,,18.319982653859633,18.36130829825389,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0032,Aeolian Chenopod Shrublands,aeolian,199,12.4079342514373,54.977367,7.4650836,4.2211056,35,1,1,0,1,63.01364440917969,4.221105527638191,35.0,0.2268751362080904,0.2866093589417694,0.2335055036820066,1.0,,,8.006348094060009,8.048228399129435,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0033,Aeolian Chenopod Shrublands,aeolian,95,5.9233856979223285,52.963913,7.744679,1.8947369,35,1,1,0,0,64.20390685490199,1.894736842105263,35.0,0.3751509789595686,0.2948799297366256,0.3699253915415076,1.0,,,10.46977101536455,10.512964012796722,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0034,Aeolian Chenopod Shrublands,aeolian,42,2.618759992765661,39.899464,6.3120284,0.47619048,35,1,1,0,0,56.71576635633196,0.4761904761904762,35.0,1.5581692081900211,0.3369859546979757,0.3654777365146508,1.0,,,3.7579636823390885,3.8019571182367216,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0035,Aeolian Chenopod Shrublands,aeolian,27,1.6834885667779251,42.095528,7.224196,0.21164022,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0036,Aeolian Chenopod Shrublands,aeolian,134,8.355091405490443,34.942223,7.737908,4.520256,35,1,1,0,0,45.28813462938581,4.520255863539446,35.0,0.2717032002999889,0.191278334975679,0.809451125761996,1.0,,,-9.882878806882871,-9.841167302383916,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0037,Aeolian Chenopod Shrublands,aeolian,22,1.371731424782013,41.51595,11.023772,1.6883117,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0038,Aeolian Chenopod Shrublands,aeolian,13,0.8105685691893714,44.768448,11.670304,1.7582418,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0039,Aeolian Chenopod Shrublands,aeolian,1,0.0623514283991824,42.46571,,0.0,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
U0040,Aeolian Chenopod Shrublands,aeolian,29,1.80819142357629,40.931343,4.892869,1.2807882,0,0,0,0,0,,,,,,,,,,,,1,"1 by construction: a patch is defined as a single 8-connected component, unlike a real part which may be several","veg_p05_spatial_mean_over_years and veg_p05_temporal_mean are DIFFERENT METRICS and are never co-plotted, differenced or captioned with one word. Arm B uses the first, Arm A the second.",offset is against Arm A's zoned DISPLAY SMOOTHER on the temporal metric: not a residual and not a test. NA where the patch is outside the zoned water range.,"115-part: 52.697196 + 0.547274 x mean water; 64-paddock: 52.652934 + 0.547838 x mean water. Both APPLIED, neither refitted.","8-connected component within one vegetation community, outside every management zone","meets_support_rule = >=25 water years with >=30 valid cells; meets_500_cells = the PARTSCATTER floor used by Arm A; meets_bare_33_cells = v1's threshold, for contrast; size_matched = inside this community's real-part IQR",pixel,1988-2022 (35 water years),unzoned standard-grazing country,0.06235142839918241
